AOI,Country,Region,City,Site Name,Description,Method,EO Sensor,Input Data,Indicator code,Time,Measurement Value,Reference Description,Reference time,Reference value,Rule,Indicator Value,Sub-AOI,Y axis,Indicator Name,Color code,Data Provider,AOI_ID,Update Frequency
"40.08, 116.6",CN,Beijing,Beijing,,Finished goods production: output inventory level,,ALOS-2,ALOS-2,E8,2019-12-10T00:00:00,0.6228956229,"mean - std, mean + std",2020-02-10T00:00:00,"[0.090766296773165,0.407014541920471]","if lower than mean-std output low, if higher than mean+std output high, else output normal",high,"POLYGON((116.547 40.127,116.661 40.127,116.661 40.039,116.547 40.039,116.547 40.127))",Density per pixel,Changes in the number of new cars based on ALOS-2 and Sentinel-1 data,GREEN,JAXA,be,weekly
"40.08, 116.6",CN,Beijing,Beijing,,Finished goods production: output inventory level,,Sentinel-1,ALOS-2,E8,2020-01-05T00:00:00,0.26447811449999997,"mean - std, mean + std",2020-02-10T00:00:00,"[0.090766296773165,0.407014541920471]","if lower than mean-std output low, if higher than mean+std output high, else output normal",normal,"POLYGON((116.547 40.127,116.661 40.127,116.661 40.039,116.547 40.039,116.547 40.127))",Density per pixel,Changes in the number of new cars based on ALOS-2 and Sentinel-1 data,BLUE,JAXA,be,weekly
"40.08, 116.6",CN,Beijing,Beijing,,Finished goods production: output inventory level,,Sentinel-1,ALOS-2,E8,2020-01-12T00:00:00,0.4373737374,"mean - std, mean + std",2020-02-10T00:00:00,"[0.090766296773165,0.407014541920471]","if lower than mean-std output low, if higher than mean+std output high, else output normal",high,"POLYGON((116.547 40.127,116.661 40.127,116.661 40.039,116.547 40.039,116.547 40.127))",Density per pixel,Changes in the number of new cars based on ALOS-2 and Sentinel-1 data,GREEN,JAXA,be,weekly
"40.08, 116.6",CN,Beijing,Beijing,,Finished goods production: output inventory level,,ALOS-2,ALOS-2,E8,2020-01-19T00:00:00,0.2382154882,"mean - std, mean + std",2020-02-10T00:00:00,"[0.090766296773165,0.407014541920471]","if lower than mean-std output low, if higher than mean+std output high, else output normal",normal,"POLYGON((116.547 40.127,116.661 40.127,116.661 40.039,116.547 40.039,116.547 40.127))",Density per pixel,Changes in the number of new cars based on ALOS-2 and Sentinel-1 data,BLUE,JAXA,be,weekly
"40.08, 116.6",CN,Beijing,Beijing,,Finished goods production: output inventory level,,Sentinel-1,ALOS-2,E8,2020-01-24T00:00:00,0.0861952862,"mean - std, mean + std",2020-02-10T00:00:00,"[0.090766296773165,0.407014541920471]","if lower than mean-std output low, if higher than mean+std output high, else output normal",low,"POLYGON((116.547 40.127,116.661 40.127,116.661 40.039,116.547 40.039,116.547 40.127))",Density per pixel,Changes in the number of new cars based on ALOS-2 and Sentinel-1 data,RED,JAXA,be,weekly
"40.08, 116.6",CN,Beijing,Beijing,,Finished goods production: output inventory level,,Sentinel-1,ALOS-2,E8,2020-01-29T00:00:00,0.1018518519,"mean - std, mean + std",2020-02-10T00:00:00,"[0.090766296773165,0.407014541920471]","if lower than mean-std output low, if higher than mean+std output high, else output normal",normal,"POLYGON((116.547 40.127,116.661 40.127,116.661 40.039,116.547 40.039,116.547 40.127))",Density per pixel,Changes in the number of new cars based on ALOS-2 and Sentinel-1 data,BLUE,JAXA,be,weekly
"40.08, 116.6",CN,Beijing,Beijing,,Finished goods production: output inventory level,,Sentinel-1,ALOS-2,E8,2020-02-05T00:00:00,0.07626262626000001,"mean - std, mean + std",2020-02-10T00:00:00,"[0.090766296773165,0.407014541920471]","if lower than mean-std output low, if higher than mean+std output high, else output normal",low,"POLYGON((116.547 40.127,116.661 40.127,116.661 40.039,116.547 40.039,116.547 40.127))",Density per pixel,Changes in the number of new cars based on ALOS-2 and Sentinel-1 data,RED,JAXA,be,weekly
"40.08, 116.6",CN,Beijing,Beijing,,Finished goods production: output inventory level,,Sentinel-1,ALOS-2,E8,2020-02-10T00:00:00,0.10050505050000001,"mean - std, mean + std",2020-02-10T00:00:00,"[0.090766296773165,0.407014541920471]","if lower than mean-std output low, if higher than mean+std output high, else output normal",normal,"POLYGON((116.547 40.127,116.661 40.127,116.661 40.039,116.547 40.039,116.547 40.127))",Density per pixel,Changes in the number of new cars based on ALOS-2 and Sentinel-1 data,BLUE,JAXA,be,weekly
"40.08, 116.6",CN,Beijing,Beijing,,Finished goods production: output inventory level,,Sentinel-1,ALOS-2,E8,2020-02-17T00:00:00,0.06464646465,"mean - std, mean + std",2020-02-10T00:00:00,"[0.090766296773165,0.407014541920471]","if lower than mean-std output low, if higher than mean+std output high, else output normal",low,"POLYGON((116.547 40.127,116.661 40.127,116.661 40.039,116.547 40.039,116.547 40.127))",Density per pixel,Changes in the number of new cars based on ALOS-2 and Sentinel-1 data,RED,JAXA,be,weekly
"40.08, 116.6",CN,Beijing,Beijing,,Finished goods production: output inventory level,,ALOS-2,ALOS-2,E8,2020-02-18T00:00:00,0.13636363640000002,"mean - std, mean + std",2020-02-10T00:00:00,"[0.090766296773165,0.407014541920471]","if lower than mean-std output low, if higher than mean+std output high, else output normal",normal,"POLYGON((116.547 40.127,116.661 40.127,116.661 40.039,116.547 40.039,116.547 40.127))",Density per pixel,Changes in the number of new cars based on ALOS-2 and Sentinel-1 data,BLUE,JAXA,be,weekly
"40.08, 116.6",CN,Beijing,Beijing,,Finished goods production: output inventory level,,Sentinel-1,ALOS-2,E8,2020-02-22T00:00:00,0.18383838379999998,"mean - std, mean + std",2020-02-10T00:00:00,"[0.090766296773165,0.407014541920471]","if lower than mean-std output low, if higher than mean+std output high, else output normal",normal,"POLYGON((116.547 40.127,116.661 40.127,116.661 40.039,116.547 40.039,116.547 40.127))",Density per pixel,Changes in the number of new cars based on ALOS-2 and Sentinel-1 data,BLUE,JAXA,be,weekly
"40.08, 116.6",CN,Beijing,Beijing,,Finished goods production: output inventory level,,Sentinel-1,ALOS-2,E8,2020-03-05T00:00:00,0.1602693603,"mean - std, mean + std",2020-02-10T00:00:00,"[0.090766296773165,0.407014541920471]","if lower than mean-std output low, if higher than mean+std output high, else output normal",normal,"POLYGON((116.547 40.127,116.661 40.127,116.661 40.039,116.547 40.039,116.547 40.127))",Density per pixel,Changes in the number of new cars based on ALOS-2 and Sentinel-1 data,BLUE,JAXA,be,weekly
"40.08, 116.6",CN,Beijing,Beijing,,Finished goods production: output inventory level,,Sentinel-1,ALOS-2,E8,2020-03-12T00:00:00,0.15117845119999998,"mean - std, mean + std",2020-02-10T00:00:00,"[0.090766296773165,0.407014541920471]","if lower than mean-std output low, if higher than mean+std output high, else output normal",normal,"POLYGON((116.547 40.127,116.661 40.127,116.661 40.039,116.547 40.039,116.547 40.127))",Density per pixel,Changes in the number of new cars based on ALOS-2 and Sentinel-1 data,BLUE,JAXA,be,weekly
"40.08, 116.6",CN,Beijing,Beijing,,Finished goods production: output inventory level,,Sentinel-1,ALOS-2,E8,2020-03-17T00:00:00,0.1779461279,"mean - std, mean + std",2020-02-10T00:00:00,"[0.090766296773165,0.407014541920471]","if lower than mean-std output low, if higher than mean+std output high, else output normal",normal,"POLYGON((116.547 40.127,116.661 40.127,116.661 40.039,116.547 40.039,116.547 40.127))",Density per pixel,Changes in the number of new cars based on ALOS-2 and Sentinel-1 data,BLUE,JAXA,be,weekly
"40.08, 116.6",CN,Beijing,Beijing,,Finished goods production: output inventory level,,Sentinel-1,ALOS-2,E8,2020-03-24T00:00:00,0.2912457912,"mean - std, mean + std",2020-02-10T00:00:00,"[0.090766296773165,0.407014541920471]","if lower than mean-std output low, if higher than mean+std output high, else output normal",normal,"POLYGON((116.547 40.127,116.661 40.127,116.661 40.039,116.547 40.039,116.547 40.127))",Density per pixel,Changes in the number of new cars based on ALOS-2 and Sentinel-1 data,BLUE,JAXA,be,weekly
"40.08, 116.6",CN,Beijing,Beijing,,Finished goods production: output inventory level,,ALOS-2,ALOS-2,E8,2020-03-29T00:00:00,0.2715488215,"mean - std, mean + std",2020-02-10T00:00:00,"[0.090766296773165,0.407014541920471]","if lower than mean-std output low, if higher than mean+std output high, else output normal",normal,"POLYGON((116.547 40.127,116.661 40.127,116.661 40.039,116.547 40.039,116.547 40.127))",Density per pixel,Changes in the number of new cars based on ALOS-2 and Sentinel-1 data,BLUE,JAXA,be,weekly
"40.08, 116.6",CN,Beijing,Beijing,,Finished goods production: output inventory level,,Sentinel-1,ALOS-2,E8,2020-03-31T00:00:00,0.09191919192,"mean - std, mean + std",2020-02-10T00:00:00,"[0.090766296773165,0.407014541920471]","if lower than mean-std output low, if higher than mean+std output high, else output normal",normal,"POLYGON((116.547 40.127,116.661 40.127,116.661 40.039,116.547 40.039,116.547 40.127))",Density per pixel,Changes in the number of new cars based on ALOS-2 and Sentinel-1 data,BLUE,JAXA,be,weekly
"40.08, 116.6",CN,Beijing,Beijing,,Finished goods production: output inventory level,,Sentinel-1,ALOS-2,E8,2020-04-05T00:00:00,0.2762626263,"mean - std, mean + std",2020-02-10T00:00:00,"[0.090766296773165,0.407014541920471]","if lower than mean-std output low, if higher than mean+std output high, else output normal",normal,"POLYGON((116.547 40.127,116.661 40.127,116.661 40.039,116.547 40.039,116.547 40.127))",Density per pixel,Changes in the number of new cars based on ALOS-2 and Sentinel-1 data,BLUE,JAXA,be,weekly
"40.08, 116.6",CN,Beijing,Beijing,,Finished goods production: output inventory level,,Sentinel-1,ALOS-2,E8,2020-04-17T00:00:00,0.4939393939,"mean - std, mean + std",2020-02-10T00:00:00,"[0.090766296773165,0.407014541920471]","if lower than mean-std output low, if higher than mean+std output high, else output normal",high,"POLYGON((116.547 40.127,116.661 40.127,116.661 40.039,116.547 40.039,116.547 40.127))",Density per pixel,Changes in the number of new cars based on ALOS-2 and Sentinel-1 data,GREEN,JAXA,be,weekly
