AOI,Country,Region,City,Site Name,Description,Method,EO Sensor,Input Data,Indicator code,Time,Measurement Value,Reference Description,Reference time,Reference value,Rule,Indicator Value,Sub-AOI,Y axis,Indicator Name,Color code,Data Provider,AOI_ID,Update Frequency
"51.036138,2.285374",FR,,Dunkirk,Port of Dunkirk,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel-2,Sentinel 2 L2A,E1,2020-04-08T11:06:53,4,Average number of ships in reference period April 2019,2019-04-17T07:58:08,9,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Low,"MULTIPOLYGON(((2.270661375504422 51.038298938000395,2.268888903883398 51.039074257792066,2.266962304295329 51.043532094823057,2.331850178421496 51.054917014035453,2.333699714026043 51.051041611041519,2.270661375504422 51.038298938000395)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,RED,EMSS,FR03,Weekly
"51.036138,2.285374",FR,,Dunkirk,Port of Dunkirk,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel-2,Sentinel 2 L2A,E1,2020-04-05T10:56:56,2,Average number of ships in reference period April 2019,2019-04-17T07:58:08,9,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Low,"MULTIPOLYGON(((2.270661375504422 51.038298938000395,2.268888903883398 51.039074257792066,2.266962304295329 51.043532094823057,2.331850178421496 51.054917014035453,2.333699714026043 51.051041611041519,2.270661375504422 51.038298938000395)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,RED,EMSS,FR03,Weekly
"51.036138,2.285374",FR,,Dunkirk,Port of Dunkirk,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel-2,Sentinel 2 L2A,E1,2020-03-31T10:56:55,8,Average number of ships in reference period April 2019,2019-04-17T07:58:08,9,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Normal,"MULTIPOLYGON(((2.270661375504422 51.038298938000395,2.268888903883398 51.039074257792066,2.266962304295329 51.043532094823057,2.331850178421496 51.054917014035453,2.333699714026043 51.051041611041519,2.270661375504422 51.038298938000395)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,BLUE,EMSS,FR03,Weekly
"51.036138,2.285374",FR,,Dunkirk,Port of Dunkirk,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel-2,Sentinel 2 L2A,E1,2020-03-26T10:56:57,4,Average number of ships in reference period April 2019,2019-04-17T07:58:08,9,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Low,"MULTIPOLYGON(((2.270661375504422 51.038298938000395,2.268888903883398 51.039074257792066,2.266962304295329 51.043532094823057,2.331850178421496 51.054917014035453,2.333699714026043 51.051041611041519,2.270661375504422 51.038298938000395)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,RED,EMSS,FR03,Weekly
"51.036138,2.285374",FR,,Dunkirk,Port of Dunkirk,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel-2,Sentinel 2 L2A,E1,2020-03-24T11:06:52,5,Average number of ships in reference period April 2019,2019-04-17T07:58:08,9,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Low,"MULTIPOLYGON(((2.270661375504422 51.038298938000395,2.268888903883398 51.039074257792066,2.266962304295329 51.043532094823057,2.331850178421496 51.054917014035453,2.333699714026043 51.051041611041519,2.270661375504422 51.038298938000395)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,RED,EMSS,FR03,Weekly
"51.036138,2.285374",FR,,Dunkirk,Port of Dunkirk,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel-2,Sentinel 2 L2A,E1,2020-03-21T10:56:56,6,Average number of ships in reference period April 2019,2019-04-17T07:58:08,9,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Low,"MULTIPOLYGON(((2.270661375504422 51.038298938000395,2.268888903883398 51.039074257792066,2.266962304295329 51.043532094823057,2.331850178421496 51.054917014035453,2.333699714026043 51.051041611041519,2.270661375504422 51.038298938000395)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,RED,EMSS,FR03,Weekly
"51.036138,2.285374",FR,,Dunkirk,Port of Dunkirk,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel-2,Sentinel 2 L2A,E1,2020-03-09T11:06:54,6,Average number of ships in reference period April 2019,2019-04-17T07:58:08,9,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Low,"MULTIPOLYGON(((2.270661375504422 51.038298938000395,2.268888903883398 51.039074257792066,2.266962304295329 51.043532094823057,2.331850178421496 51.054917014035453,2.333699714026043 51.051041611041519,2.270661375504422 51.038298938000395)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,RED,EMSS,FR03,Weekly
"51.036138,2.285374",FR,,Dunkirk,Port of Dunkirk,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel-2,Sentinel 2 L2A,E1,2020-01-29T11:06:48,6,Average number of ships in reference period April 2019,2019-04-17T07:58:08,9,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Low,"MULTIPOLYGON(((2.270661375504422 51.038298938000395,2.268888903883398 51.039074257792066,2.266962304295329 51.043532094823057,2.331850178421496 51.054917014035453,2.333699714026043 51.051041611041519,2.270661375504422 51.038298938000395)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,RED,EMSS,FR03,Weekly
"51.036138,2.285374",FR,,Dunkirk,Port of Dunkirk,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel-2,Sentinel 2 L2A,E1,2020-01-19T11:06:50,3,Average number of ships in reference period April 2019,2019-04-17T07:58:08,9,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Low,"MULTIPOLYGON(((2.270661375504422 51.038298938000395,2.268888903883398 51.039074257792066,2.266962304295329 51.043532094823057,2.331850178421496 51.054917014035453,2.333699714026043 51.051041611041519,2.270661375504422 51.038298938000395)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,RED,EMSS,FR03,Weekly
"51.036138,2.285374",FR,,Dunkirk,Port of Dunkirk,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel-2,Sentinel 2 L2A,E1,2020-01-06T10:56:54,4,Average number of ships in reference period April 2019,2019-04-17T07:58:08,9,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Low,"MULTIPOLYGON(((2.270661375504422 51.038298938000395,2.268888903883398 51.039074257792066,2.266962304295329 51.043532094823057,2.331850178421496 51.054917014035453,2.333699714026043 51.051041611041519,2.270661375504422 51.038298938000395)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,RED,EMSS,FR03,Weekly
"51.036138,2.285374",FR,,Dunkirk,Port of Dunkirk,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel-2,Sentinel 2 L2A,E1,2020-01-04T11:06:51,4,Average number of ships in reference period April 2019,2019-04-17T07:58:08,9,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Low,"MULTIPOLYGON(((2.270661375504422 51.038298938000395,2.268888903883398 51.039074257792066,2.266962304295329 51.043532094823057,2.331850178421496 51.054917014035453,2.333699714026043 51.051041611041519,2.270661375504422 51.038298938000395)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,RED,EMSS,FR03,Weekly
"51.036138,2.285374",FR,,Dunkirk,Port of Dunkirk,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel 2,Sentinel 2 L2A,E1,2020-01-26T10:56:52,4,Average number of ships in reference period April 2019,2019-04-01T10:54:37,9,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Low,"MULTIPOLYGON(((2.270661375504422 51.038298938000395,2.268888903883398 51.039074257792066,2.266962304295329 51.043532094823057,2.331850178421496 51.054917014035453,2.333699714026043 51.051041611041519,2.270661375504422 51.038298938000395)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,RED,EMSS,FR03,Weekly
"51.036138,2.285374",FR,,Dunkirk,Port of Dunkirk,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel 2,Sentinel 2 L2A,E1,2020-04-25T10:56:54,2,Average number of ships in reference period April 2019,2019-04-01T10:54:37,9,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Low,"MULTIPOLYGON(((2.270661375504422 51.038298938000395,2.268888903883398 51.039074257792066,2.266962304295329 51.043532094823057,2.331850178421496 51.054917014035453,2.333699714026043 51.051041611041519,2.270661375504422 51.038298938000395)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,RED,EMSS,FR03,Weekly
"51.036138,2.285374",FR,,Dunkirk,Port of Dunkirk,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel 2,Sentinel 2 L2A,E1,2020-06-22T11:07:02,2,Average number of ships in reference period April 2019,2019-04-01T10:54:37,9,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Low,"MULTIPOLYGON(((2.270661375504422 51.038298938000395,2.268888903883398 51.039074257792066,2.266962304295329 51.043532094823057,2.331850178421496 51.054917014035453,2.333699714026043 51.051041611041519,2.270661375504422 51.038298938000395)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,RED,EMSS,FR03,Weekly
"51.036138,2.285374",FR,,Dunkirk,Port of Dunkirk,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel 2,Sentinel 2 L2A,E1,2020-06-24T10:57:02,5,Average number of ships in reference period April 2019,2019-04-01T10:54:37,9,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Low,"MULTIPOLYGON(((2.270661375504422 51.038298938000395,2.268888903883398 51.039074257792066,2.266962304295329 51.043532094823057,2.331850178421496 51.054917014035453,2.333699714026043 51.051041611041519,2.270661375504422 51.038298938000395)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,RED,EMSS,FR03,Weekly
"51.036138,2.285374",FR,,Dunkirk,Port of Dunkirk,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel-2,Sentinel 2 L2A,E1,2020-07-29T10:57:05,2,Average number of ships in reference period April 2019,2019-04-01T10:54:37,9,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Low,"MULTIPOLYGON(((2.270661375504422 51.038298938000395,2.268888903883398 51.039074257792066,2.266962304295329 51.043532094823057,2.331850178421496 51.054917014035453,2.333699714026043 51.051041611041519,2.270661375504422 51.038298938000395)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,RED,EMSS,FR03,Weekly
"51.036138,2.285374",FR,,Dunkirk,Port of Dunkirk,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel-2,Sentinel 2 L2A,E1,2020-08-13T10:57:03,3,Average number of ships in reference period April 2019,2019-04-01T10:54:37,9,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Low,"MULTIPOLYGON((( 2.270661375504422 51.038298938000395,2.268888903883398 51.039074257792066,2.266962304295329 51.043532094823057,2.331850178421496 51.054917014035453,2.333699714026043 51.051041611041519,2.270661375504422 51.038298938000395)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,RED,EMSS,FR3,Weekly
"51.091559,3.740081",BE,,Ghent,Port of Ghent,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel 2,Sentinel 2 L2A,E1,2020-01-06T10:56:50,3,Average number of ships in reference period April 2019,2019-04-21T10:58:55,3,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Normal,"MULTIPOLYGON (((3.7832277640122 51.1510973286148,3.78685340917884 51.1496141101375,3.80704166067486 51.1825745207433,3.8015207918984 51.1824097186902,3.79599992312194 51.172439194482,3.7871830132849 51.1587606240806,3.78298056093266 51.1516741358004,3.7832277640122 51.1510973286148)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,BLUE,EMSS,BE03,Weekly
"51.091559,3.740081",BE,,Ghent,Port of Ghent,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel 2,Sentinel 2 L2A,E1,2020-01-26T10:56:48,4,Average number of ships in reference period April 2019,2019-04-21T10:58:55,3,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Normal,"MULTIPOLYGON (((3.7832277640122 51.1510973286148,3.78685340917884 51.1496141101375,3.80704166067486 51.1825745207433,3.8015207918984 51.1824097186902,3.79599992312194 51.172439194482,3.7871830132849 51.1587606240806,3.78298056093266 51.1516741358004,3.7832277640122 51.1510973286148)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,BLUE,EMSS,BE03,Weekly
"51.091559,3.740081",BE,,Ghent,Port of Ghent,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel 2,Sentinel 2 L2A,E1,2020-03-21T10:56:52,1,Average number of ships in reference period April 2019,2019-04-21T10:58:55,3,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Low,"MULTIPOLYGON (((3.7832277640122 51.1510973286148,3.78685340917884 51.1496141101375,3.80704166067486 51.1825745207433,3.8015207918984 51.1824097186902,3.79599992312194 51.172439194482,3.7871830132849 51.1587606240806,3.78298056093266 51.1516741358004,3.7832277640122 51.1510973286148)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,RED,EMSS,BE03,Weekly
"51.091559,3.740081",BE,,Ghent,Port of Ghent,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel 2,Sentinel 2 L2A,E1,2020-03-26T10:56:53,1,Average number of ships in reference period April 2019,2019-04-21T10:58:55,3,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Low,"MULTIPOLYGON (((3.7832277640122 51.1510973286148,3.78685340917884 51.1496141101375,3.80704166067486 51.1825745207433,3.8015207918984 51.1824097186902,3.79599992312194 51.172439194482,3.7871830132849 51.1587606240806,3.78298056093266 51.1516741358004,3.7832277640122 51.1510973286148)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,RED,EMSS,BE03,Weekly
