AOI,Country,Region,City,Site Name,Description,Method,EO Sensor,Input Data,Indicator code,Time,Measurement Value,Reference Description,Reference time,Reference value,Rule,Indicator Value,Sub-AOI,Y axis,Indicator Name,Color code,Data Provider,AOI_ID,Update Frequency
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,ALOS-2,ALOS-2,E9,2019-11-27T00:00:00,0.86,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,Sentinel-1,Sentinel-1,E9,2020-01-03T00:00:00,0.66,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,Sentinel-1,Sentinel-1,E9,2020-01-27T00:00:00,0.74,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,ALOS-2,ALOS-2,E9,2020-01-31T00:00:00,0.72,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,Sentinel-1,Sentinel-1,E9,2020-02-08T00:00:00,0.96,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,Sentinel-1,Sentinel-1,E9,2020-02-20T00:00:00,1.02,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,ALOS-2,ALOS-2,E9,2020-03-01T00:00:00,0.79,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,Sentinel-1,Sentinel-1,E9,2020-03-03T00:00:00,1,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,ALOS-2,ALOS-2,E9,2020-03-04T00:00:00,1,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,Sentinel-1,Sentinel-1,E9,2020-03-15T00:00:00,0.8,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,Sentinel-1,Sentinel-1,E9,2020-03-27T00:00:00,1.04,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,Sentinel-1,Sentinel-1,E9,2020-04-20T00:00:00,0.8,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,Sentinel-1,Sentinel-1,E9,2020-05-02T00:00:00,0.77,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,ALOS-2,ALOS-2,E9,2020-05-08T00:00:00,0.77,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,Sentinel-1,Sentinel-1,E9,2020-05-14T00:00:00,0.74,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,Sentinel-1,Sentinel-1,E9,2020-05-26T00:00:00,0.66,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
