AOI,Country,Region,City,Site Name,Description,Method,EO Sensor,Input Data,Indicator code,Time,Measurement Value,Reference Description,Reference time,Reference value,Rule,Indicator Value,Sub-AOI,Y axis,Indicator Name,Color code,Data Provider,AOI_ID,Update Frequency
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-05-30T00:00:00,0.01889296,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0279962588310584,0.0148217676203944,0.0200867252556882,0.0183877474018205]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-06-05T00:00:00,0.018462904,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0279769263785465,0.015620682313613,0.0221301768221657,0.0183645577817906]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-06-11T00:00:00,0.01773781,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0259298497341253,0.0148285948685406,0.0205488652276333,0.0184816398973694]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-06-17T00:00:00,0.019244206,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0205447092746499,0.0153144004819003,0.0186716359616007,0.0179491821454159]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-06-23T00:00:00,0.01686553,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0215030467934026,0.0167378626600199,0.0191705736020461,0.0186721565897254]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-06-29T00:00:00,0.019906733,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0226986485188382,0.0153532386278954,0.0186348088458652,0.0192265540948603]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-07-05T00:00:00,0.020907399,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.021512951592892,0.0157615890496384,0.0190056476856908,0.020675676616508]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-07-11T00:00:00,0.021212898,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0203563542478578,0.0141123714841185,0.0176865359916322,0.0208302390789031]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-07-17T00:00:00,0.020370421,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.02012797109073,0.0162367835048244,0.018688762222574,0.0201544106956169]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-07-23T00:00:00,0.018879913,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0186766938564439,0.0148354252614749,0.0170129376475269,0.0192818325708816]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-07-29T00:00:00,0.018595163,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0183696127061899,0.0119811912319003,0.0151959408729663,0.0188388420679971]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-08-04T00:00:00,0.019041449,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0217720839387284,0.0117435661918499,0.0153298284243359,0.0192194229763063]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-08-10T00:00:00,0.020021656,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0212764908026995,0.0108317842238458,0.0151386276811866,0.0210892739893388]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-08-16T00:00:00,0.024204716,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0257157976637274,0.0112046939881781,0.0162913756362142,0.0217000332462394]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-08-22T00:00:00,0.020873727,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0272082118209179,0.013286175963958,0.0192284475489349,0.0216525645777489]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-08-28T00:00:00,0.01987925,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0245244908607202,0.0121646607006485,0.0184941065764671,0.0212205512590674]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-09-03T00:00:00,0.022908677,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0218876935743142,0.0123993808595094,0.0176259855589146,0.0233676169863295]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-09-09T00:00:00,0.027314924,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0194625615936124,0.0127086669939282,0.0172008151686083,0.0256245905826791]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-09-15T00:00:00,0.026650171,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.021325538179462,0.0186466148299849,0.0197936705951249,0.0266775441005313]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-09-21T00:00:00,0.026067537,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0228559880337543,0.0194401673851302,0.0208919864272517,0.0262617483873121]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-09-27T00:00:00,0.026067537,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0270707320392136,0.0199526231496888,0.0228322383123703,0.026930015642037]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-10-03T00:00:00,0.028654973,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0232916363021397,0.0200724322164329,0.0219377411980895,0.0277289255162063]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-10-09T00:00:00,0.028464267,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0231312978056385,0.0170215850839495,0.0209487684843795,0.0279436151519409]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-10-15T00:00:00,0.026711606,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0226099707235047,0.0168616472690949,0.020285387431355,0.0283753638432305]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-10-27T00:00:00,0.029950219,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0264972009887896,0.0208977726445704,0.0243584227133445,0.0284389325298639]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-11-02T00:00:00,0.028654973,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0307043565073007,0.0229773531936064,0.027089475150557,0.0289491625241983]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-11-08T00:00:00,0.028242296,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0289600961885171,0.0237246601510481,0.0268145041249695,0.0300595157103496]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-11-14T00:00:00,0.033281278,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0273589861772231,0.0249344618809783,0.0262941084550841,0.029690734658977]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-11-20T00:00:00,0.02754863,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0295120922666639,0.0259597197681304,0.0273965231019913,0.0281793951336509]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-11-26T00:00:00,0.023708277,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0268101966809063,0.0250322564838317,0.0258942996182875,0.025530229102947]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-12-02T00:00:00,0.02533378,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0274346863852402,0.0251767692775886,0.0262785066322461,0.0241380931831559]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-12-08T00:00:00,0.023372222,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0308176841661151,0.0271831636686106,0.0288698904803326,0.0240296632629347]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-12-14T00:00:00,0.023382988,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0277715423588467,0.0173740073138577,0.0238019562761632,0.0243951273765757]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-12-20T00:00:00,0.026430173,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0304859687418914,0.0266501709994676,0.028019228660704,0.0259042967512194]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
" 51.111330,3.74996864 ",BE,,Ghent,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-12-26T00:00:00,0.02789973,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0345700493886872,0.0283988007069858,0.0308043554778869,]",,,,Radar backscatter (normalized),,,AA,BE5,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-01-10T00:00:00,0.012720378,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0220648002406029,0.0174461659813302,0.0203495665928516,]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-01-22T00:00:00,0.015328512,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0235721936365101,0.02194320194629,0.02253690017951,0.0140678559178985]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-01-28T00:00:00,0.014154678,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0281903196263647,0.0159294213512763,0.0226275571989724,0.0143606572952279]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-02-03T00:00:00,0.013598782,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0289067988236547,0.0157470787728985,0.0232730184042332,0.0137085238849529]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-02-09T00:00:00,0.013372112,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0283008839178794,0.020945946985814,0.024607399071948,0.0140111651453028]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-02-15T00:00:00,0.015062602,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0266808708115436,0.0176522471745256,0.0209604141287828,0.0144097346166017]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-02-27T00:00:00,0.01479449,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0218675435443926,0.0154703450394792,0.0193020881500502,0.0150559888779404]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-03-05T00:00:00,0.015310875,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0202674915209897,0.0145780689505628,0.0179433656793892,0.0154411552123838]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-03-11T00:00:00,0.016218101,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0276503096983568,0.0135862624582749,0.0208409544673013,0.0154776260211941]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-03-17T00:00:00,0.014903902,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0200078305215239,0.0104640546704743,0.0157998883176612,0.013792840903092]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-03-23T00:00:00,0.010256519,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0207300333128937,0.0154383186282482,0.018311858104899,0.0115026730516355]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-04-04T00:00:00,0.009347597,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0155632394718295,0.0124594823727075,0.0136638426775245,0.00991752443663823]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-04-10T00:00:00,0.010148457,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.022233098906514,0.013332144128545,0.0174087340672429,0.00975764254569161]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-04-16T00:00:00,0.009776874,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0190064059086525,0.0126240876146705,0.0162923182980218,0.0100906619920932]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-04-22T00:00:00,0.010346656,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0225943577022098,0.0096560609854155,0.0175669111991746,0.00986632758191507]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-04-28T00:00:00,0.009475453,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0247172414501613,0.00637088843617528,0.0175336938264095,0.00982531566907863]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-05-04T00:00:00,0.009653838,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0288336750678026,0.00832530206749242,0.0181656723709455,0.0094255801051755]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-05-10T00:00:00,0.009147449,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0264180039026406,0.010069316688518,0.0174918454454132,0.00967257886381283]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-05-16T00:00:00,0.01021645,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0282878538797013,0.00865167107930881,0.0189839876614008,0.00983200372146696]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-05-22T00:00:00,0.010132112,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0224130004578233,0.00901363567078141,0.0170336561072248,0.01007348170279]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-06-03T00:00:00,0.009871883,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0194760104994242,0.0067251194100476,0.0143893107443121,0.00990899634579684]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-06-09T00:00:00,0.009722994,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0242996489770323,0.00689763167718606,0.017975770062376,0.0100918611930667]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-06-15T00:00:00,0.010680707,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0256212314682901,0.0084372321721183,0.0181382726294221,0.011332073724251]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-06-21T00:00:00,0.013592521,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0215179057033975,0.0114366807991171,0.0181179692756913,0.0125310326644351]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-06-27T00:00:00,0.01331987,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0197514962206076,0.0105293121284344,0.016414500245714,0.0137678967158442]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-07-03T00:00:00,0.014391299,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0220495636796963,0.0108417652615317,0.0161253097529488,0.0137047024258262]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-07-15T00:00:00,0.013402938,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0251188643150958,0.0101671680046638,0.0177970312123259,0.0140145830454117]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-07-21T00:00:00,0.014249512,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0280220562166675,0.0117300536915369,0.0199662093617822,0.0127892143561491]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-08-02T00:00:00,0.010715193,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0281708531676939,0.0141644592723851,0.0208956600012494,0.0121408242311451]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-08-08T00:00:00,0.011457767,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0280672588541468,0.0134834180524608,0.0212119363136519,0.0116693607933141]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-08-14T00:00:00,0.012835122,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0256094351715677,0.0101976476004472,0.0171091262599688,0.0120229830209247]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-08-26T00:00:00,0.01177606,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0174220798542373,0.00816018491019737,0.012280423151128,0.0117878159025101]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-09-01T00:00:00,0.010752266,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0176929398068728,0.0090510715902752,0.0144875383230642,0.0112607155528372]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-09-07T00:00:00,0.011253821,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0234368909882699,0.0112150186466686,0.0172323423865411,0.0113382992178168]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
"51.593420508127174,-1.733271761092532",GB,,Swindon,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2020-09-13T00:00:00,0.012008811,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0180426365166413,0.0127790920956629,0.0162316111115959,0.0122871377607894]",,,,Radar backscatter (normalized),,,AA,UK9,monthly
