AOI,Country,Region,City,Site Name,Description,Method,EO Sensor,Input Data,Indicator code,Time,Measurement Value,Reference Description,Reference time,Reference value,Rule,Indicator Value,Sub-AOI,Y axis,Indicator Name,Color code,Data Provider,AOI_ID,Update Frequency
"45.43371,9.12225",IT,,Milan,Milan Supermarket,Commercial centres: volume of activity,Object detection on VHR data as proxy for activity level,Pleiades,[NEW] Pleiades COVID-19,E11,2020-03-16T10:15:03,216,Full occupancy of the parking area,,490,"X is the Measurement value. If X<30% of the absolute reference value low, X >70% high, 30%<=X<=70% Normal",Normal,,Number of parked cars,status of car park occupancy,BLUE,EMSS,IT5,Archived
"45.43371,9.12225",IT,,Milan,Milan Supermarket,Commercial centres: volume of activity,Object detection on VHR data as proxy for activity level,Pleiades,[NEW] Pleiades COVID-19,E11,2020-03-28T10:22:47,188,Full occupancy of the parking area,,490,"X is the Measurement value. If X<30% of the absolute reference value low, X >70% high, 30%<=X<=70% Normal",Normal,,Number of parked cars,status of car park occupancy,BLUE,EMSS,IT5,Archived
"37.975333,23.69534",GR,,Athens,Athens Supermarket,Commercial centres: volume of activity,Object detection on VHR data as proxy for activity level,Pleiades,[NEW] Pleiades COVID-19,E11,2020-03-30T09:20:02,16,Full occupancy of the parking area,,66,"X is the Measurement value. If X<30% of the absolute reference value low, X >70% high, 30%<=X<=70% Normal",Low,,Number of parked cars,status of car park occupancy,RED,EMSS,GR3,Archived
"37.975333,23.69534",GR,,Athens,Athens Supermarket,Commercial centres: volume of activity,Object detection on VHR data as proxy for activity level,Pleiades,[NEW] Pleiades COVID-19,E11,2020-02-26T09:22:53,44,Full occupancy of the parking area,,66,"X is the Measurement value. If X<30% of the absolute reference value low, X >70% high, 30%<=X<=70% Normal",Normal,,Number of parked cars,status of car park occupancy,BLUE,EMSS,GR3,Archived
"45.43371,9.12225",IT,,Milan,Milan Supermarket,Commercial centres: volume of activity,Object detection on VHR data as proxy for activity level,Pleiades,[NEW] Pleiades 16bit,E11,2020-04-22T10:29:29,220,Full occupancy of the parking area,,490,"X is the Measurement value. If X<30% of the absolute reference value low, X >70% high, 30%<=X<=70% Normal",Normal,,Number of parked cars,status of car park occupancy,BLUE,EMSS,IT5,Archived
"41.897678,12.573303",IT,,Rome,Rome Supermarket,Commercial centres: volume of activity,Object detection on VHR data as proxy for activity level,Pleiades,[NEW] Pleiades COVID-19,E11,2020-03-04T10:07:58,149,Full occupancy of the parking area,,274,"X is the Measurement value. If X<30% of the absolute reference value low, X >70% high, 30%<=X<=70% Normal",Normal,,Number of parked cars,status of car park occupancy,BLUE,EMSS,IT4,Archived
"41.897678,12.573303",IT,,Rome,Rome Supermarket,Commercial centres: volume of activity,Object detection on VHR data as proxy for activity level,Pleiades,[NEW] Pleiades 16bit,E11,2020-04-04T10:18:42,159,Full occupancy of the parking area,,274,"X is the Measurement value. If X<30% of the absolute reference value low, X >70% high, 30%<=X<=70% Normal",Normal,,Number of parked cars,status of car park occupancy,BLUE,EMSS,IT4,Archived
"41.897678,12.573303",IT,,Rome,Rome Supermarket,Commercial centres: volume of activity,Object detection on VHR data as proxy for activity level,Pleiades,[NEW] Pleiades 16bit,E11,2020-04-07T09:56:23,151,Full occupancy of the parking area,,274,"X is the Measurement value. If X<30% of the absolute reference value low, X >70% high, 30%<=X<=70% Normal",Normal,,Number of parked cars,status of car park occupancy,BLUE,EMSS,IT4,Archived
"41.897678,12.573303",IT,,Rome,Rome Supermarket,Commercial centres: volume of activity,Object detection on VHR data as proxy for activity level,Pleiades,[NEW] Pleiades 16bit,E11,2020-04-09T09:41:51,127,Full occupancy of the parking area,,274,"X is the Measurement value. If X<30% of the absolute reference value low, X >70% high, 30%<=X<=70% Normal",Normal,,Number of parked cars,status of car park occupancy,BLUE,EMSS,IT4,Archived
"52.1756,21.0139",PL,,Warsaw,Warsaw Supermarket,Commercial centres: volume of activity,Object detection on VHR data as proxy for activity level,Pleiades,[NEW] Pleiades 16bit,E11,2020-04-09T09:37:24,69,Full occupancy of the parking area,,72,"X is the Measurement value. If X<30% of the absolute reference value low, X >70% high, 30%<=X<=70% Normal",High,,Number of parked cars,status of car park occupancy,GREEN,EMSS,PL4,Archived
"52.1756,21.0139",PL,,Warsaw,Warsaw Supermarket,Commercial centres: volume of activity,Object detection on VHR data as proxy for activity level,Pleiades,[NEW] Pleiades 16bit,E11,2020-04-07T09:53:32,64,Full occupancy of the parking area,,72,"X is the Measurement value. If X<30% of the absolute reference value low, X >70% high, 30%<=X<=70% Normal",High,,Number of parked cars,status of car park occupancy,GREEN,EMSS,PL4,Archived
"50.8792741,4.3401109",BE,,Brussels,Brussels Supermarket,Commercial centres: volume of activity,Object detection on VHR data as proxy for activity level,Pleiades,[NEW] Pleiades 16bit,E11,2020-04-09T10:27:48,28,Full occupancy of the parking area,,72,"X is the Measurement value. If X<30% of the absolute reference value low, X >70% high, 30%<=X<=70% Normal",Normal,,Number of parked cars,status of car park occupancy,BLUE,EMSS,BE4,Archived
"50.8792741,4.3401109",BE,,Brussels,Brussels Supermarket,Commercial centres: volume of activity,Object detection on VHR data as proxy for activity level,Pleiades,[NEW] Pleiades 16bit,E11,2020-03-23T10:58:42,35,Full occupancy of the parking area,,72,"X is the Measurement value. If X<30% of the absolute reference value low, X >70% high, 30%<=X<=70% Normal",Normal,,Number of parked cars,status of car park occupancy,BLUE,EMSS,BE4,Archived
"37.975333,23.69534",GR,,Athens,Athens Supermarket,Commercial centres: volume of activity,Object detection on VHR data as proxy for activity level,Pleiades,[NEW] Pleiades 16bit,E11,2020-04-09T09:42:40,17,Full occupancy of the parking area,,66,"X is the Measurement value. If X<30% of the absolute reference value low, X >70% high, 30%<=X<=70% Normal",Low,,Number of parked cars,status of car park occupancy,RED,EMSS,GR3,Archived
"37.975333,23.69534",GR,,Athens,Athens Supermarket,Commercial centres: volume of activity,Object detection on VHR data as proxy for activity level,Pleiades,[NEW] Pleiades 16bit,E11,2020-04-24T09:27:18,28,Full occupancy of the parking area,,66,"X is the Measurement value. If X<30% of the absolute reference value low, X >70% high, 30%<=X<=70% Normal",Normal,,Number of parked cars,status of car park occupancy,BLUE,EMSS,GR3,Archived
"37.975333,23.69534",GR,,Athens,Athens Supermarket,Commercial centres: volume of activity,Object detection on VHR data as proxy for activity level,Pleiades,[NEW] Pleiades 16bit,E11,2020-05-08T09:19:41,21,Full occupancy of the parking area,,66,"X is the Measurement value. If X<30% of the absolute reference value low, X >70% high, 30%<=X<=70% Normal",Normal,,Number of parked cars,status of car park occupancy,BLUE,EMSS,GR3,Archived
"37.975333,23.69534",GR,,Athens,Athens Supermarket,Commercial centres: volume of activity,Object detection on VHR data as proxy for activity level,Pleiades,[NEW] Pleiades 16bit,E11,2020-04-30T09:30:51,28,Full occupancy of the parking area,,66,"X is the Measurement value. If X<30% of the absolute reference value low, X >70% high, 30%<=X<=70% Normal",Normal,,Number of parked cars,status of car park occupancy,BLUE,EMSS,GR3,Archived
"45.43371,9.12225",IT,,Milan,Milan Supermarket,Commercial centres: volume of activity,Object detection on VHR data as proxy for activity level,Pleiades,[NEW] Pleiades 16bit,E11,2020-05-03T10:44:29,215,Full occupancy of the parking area,,490,"X is the Measurement value. If X<30% of the absolute reference value low, X >70% high, 30%<=X<=70% Normal",Normal,,Number of parked cars,status of car park occupancy,BLUE,EMSS,IT5,Archived
"45.43371,9.12225",IT,,Milan,Milan Supermarket,Commercial centres: volume of activity,Object detection on VHR data as proxy for activity level,Pleiades,[NEW] Pleiades 16bit,E11,2020-05-07T10:14:51,181,Full occupancy of the parking area,,490,"X is the Measurement value. If X<30% of the absolute reference value low, X >70% high, 30%<=X<=70% Normal",Normal,,Number of parked cars,status of car park occupancy,BLUE,EMSS,IT5,Archived
"41.897678,12.573303",IT,,Rome,Rome Supermarket,Commercial centres: volume of activity,Object detection on VHR data as proxy for activity level,Pleiades,[NEW] Pleiades 16bit,E11,2020-04-24T10:15:17,160,Full occupancy of the parking area,,274,"X is the Measurement value. If X<30% of the absolute reference value low, X >70% high, 30%<=X<=70% Normal",Normal,,Number of parked cars,status of car park occupancy,BLUE,EMSS,IT4,Archived
"52.1756,21.0139",PL,,Warsaw,Warsaw Supermarket,Commercial centres: volume of activity ,Object detection on VHR data as proxy for activity level,Pleiades,[NEW] Pleiades 16bit,E11,2020-05-09T09:57:43,59,Full occupancy of the parking area,,72,"X is the Measurement value. If X<30% of the absolute reference value low, X >70% high, 30%<=X<=70% Normal",High,,Number of parked cars,status of car park occupancy,GREEN,EMSS,PL4,Archived
"52.1756,21.0139",PL,,Warsaw,Warsaw Supermarket,Commercial centres: volume of activity ,Object detection on VHR data as proxy for activity level,Pleiades,[NEW] Pleiades 16bit,E11,2020-04-06T09:11:43,54,Full occupancy of the parking area,,72,"X is the Measurement value. If X<30% of the absolute reference value low, X >70% high, 30%<=X<=70% Normal",High,,Number of parked cars,status of car park occupancy,GREEN,EMSS,PL4,Archived
"50.8792741,4.3401109",BE,,Brussels,Brussels Supermarket,Commercial centres: volume of activity ,Object detection on VHR data as proxy for activity level,Pleiades,[NEW] Pleiades 16bit,E11,2020-04-07T11:32:40,30,Full occupancy of the parking area,,72,"X is the Measurement value. If X<30% of the absolute reference value low, X >70% high, 30%<=X<=70% Normal",Normal,,Number of parked cars,status of car park occupancy,BLUE,EMSS,BE4,Archived
"44.510178, 26.084603",RO,Bucharest,Bucharest,Bucharest Commercial Centre,Commercial centres: volume of activity,SAR backscatter intensity in parking lots as proxy for customer presence,Sentinel-1,S1GRD,E11,2018-10-05T16:09:01,61.571428571428555,maximum value,,100,values below 30% are low values above 70% are high rest is normal,NORMAL,"MULTIPOLYGON(((26.084326563568123 44.50786198315333,26.08462697097779 44.50798440406797,26.084948836059578 44.50761714055273,26.085485277862556 44.50781607524405,26.085978804321297 44.50844348020786,26.086987314910896 44.50738759968061,26.085742769927986 44.507494718866774,26.085442362518318 44.506836697899566,26.084498224945076 44.50692851522464,26.08286744186402 44.506117457182725,26.08265286514283 44.50576548508726,26.082717238159187 44.50558184662855,26.084455309600838 44.505260477933824,26.086214838714607 44.50515335464188,26.08640795776368 44.50550533043336,26.087545214385994 44.505352297741666,26.087781248779304 44.504923804067666,26.088510809631355 44.50472485950552,26.088725386352547 44.50539820759137,26.08814602920533 44.50581139461153,26.08662253448487 44.506117457182725,26.08636504241944 44.506117457182725,26.08612900802613 44.50529108455252,26.083961783142097 44.50565836272332,26.084240732879646 44.50653063910475,26.08765250274659 44.50619397257442,26.088467894287117 44.50669897164075,26.088296232910164 44.50695912096752,26.088467894287117 44.50755592974189,26.088832674713142 44.50781607524405,26.088982878417976 44.50830575774554,26.087309179992683 44.510004312038184,26.086708365173347 44.50994310373423,26.086021719665535 44.5101420304871,26.083468256683357 44.508795436133184)))",[%] of Occupancy of Customers Parking,Status of car park occupancy,BLUE,AA,RO3,bi-weekly
"44.510178, 26.084603",RO,Bucharest,Bucharest,Bucharest Commercial Centre,Commercial centres: volume of activity,SAR backscatter intensity in parking lots as proxy for customer presence,Sentinel-1,S1GRD,E11,2018-10-11T16:08:18,69.28571428571429,maximum value,,100,values below 30% are low values above 70% are high rest is normal,NORMAL,"MULTIPOLYGON(((26.084326563568123 44.50786198315333,26.08462697097779 44.50798440406797,26.084948836059578 44.50761714055273,26.085485277862556 44.50781607524405,26.085978804321297 44.50844348020786,26.086987314910896 44.50738759968061,26.085742769927986 44.507494718866774,26.085442362518318 44.506836697899566,26.084498224945076 44.50692851522464,26.08286744186402 44.506117457182725,26.08265286514283 44.50576548508726,26.082717238159187 44.50558184662855,26.084455309600838 44.505260477933824,26.086214838714607 44.50515335464188,26.08640795776368 44.50550533043336,26.087545214385994 44.505352297741666,26.087781248779304 44.504923804067666,26.088510809631355 44.50472485950552,26.088725386352547 44.50539820759137,26.08814602920533 44.50581139461153,26.08662253448487 44.506117457182725,26.08636504241944 44.506117457182725,26.08612900802613 44.50529108455252,26.083961783142097 44.50565836272332,26.084240732879646 44.50653063910475,26.08765250274659 44.50619397257442,26.088467894287117 44.50669897164075,26.088296232910164 44.50695912096752,26.088467894287117 44.50755592974189,26.088832674713142 44.50781607524405,26.088982878417976 44.50830575774554,26.087309179992683 44.510004312038184,26.086708365173347 44.50994310373423,26.086021719665535 44.5101420304871,26.083468256683357 44.508795436133184)))",[%] of Occupancy of Customers Parking,Status of car park occupancy,BLUE,AA,RO3,bi-weekly
"44.510178, 26.084603",RO,Bucharest,Bucharest,Bucharest Commercial Centre,Commercial centres: volume of activity,SAR backscatter intensity in parking lots as proxy for customer presence,Sentinel-1,S1GRD,E11,2018-10-17T16:09:02,56.42857142857143,maximum value,,100,values below 30% are low values above 70% are high rest is normal,NORMAL,"MULTIPOLYGON(((26.084326563568123 44.50786198315333,26.08462697097779 44.50798440406797,26.084948836059578 44.50761714055273,26.085485277862556 44.50781607524405,26.085978804321297 44.50844348020786,26.086987314910896 44.50738759968061,26.085742769927986 44.507494718866774,26.085442362518318 44.506836697899566,26.084498224945076 44.50692851522464,26.08286744186402 44.506117457182725,26.08265286514283 44.50576548508726,26.082717238159187 44.50558184662855,26.084455309600838 44.505260477933824,26.086214838714607 44.50515335464188,26.08640795776368 44.50550533043336,26.087545214385994 44.505352297741666,26.087781248779304 44.504923804067666,26.088510809631355 44.50472485950552,26.088725386352547 44.50539820759137,26.08814602920533 44.50581139461153,26.08662253448487 44.506117457182725,26.08636504241944 44.506117457182725,26.08612900802613 44.50529108455252,26.083961783142097 44.50565836272332,26.084240732879646 44.50653063910475,26.08765250274659 44.50619397257442,26.088467894287117 44.50669897164075,26.088296232910164 44.50695912096752,26.088467894287117 44.50755592974189,26.088832674713142 44.50781607524405,26.088982878417976 44.50830575774554,26.087309179992683 44.510004312038184,26.086708365173347 44.50994310373423,26.086021719665535 44.5101420304871,26.083468256683357 44.508795436133184)))",[%] of Occupancy of Customers Parking,Status of car park occupancy,BLUE,AA,RO3,bi-weekly
"44.510178, 26.084603",RO,Bucharest,Bucharest,Bucharest Commercial Centre,Commercial centres: volume of activity,SAR backscatter intensity in parking lots as proxy for customer presence,Sentinel-1,S1GRD,E11,2018-10-23T16:08:18,43.57142857142857,maximum value,,100,values below 30% are low values above 70% are high rest is normal,NORMAL,"MULTIPOLYGON(((26.084326563568123 44.50786198315333,26.08462697097779 44.50798440406797,26.084948836059578 44.50761714055273,26.085485277862556 44.50781607524405,26.085978804321297 44.50844348020786,26.086987314910896 44.50738759968061,26.085742769927986 44.507494718866774,26.085442362518318 44.506836697899566,26.084498224945076 44.50692851522464,26.08286744186402 44.506117457182725,26.08265286514283 44.50576548508726,26.082717238159187 44.50558184662855,26.084455309600838 44.505260477933824,26.086214838714607 44.50515335464188,26.08640795776368 44.50550533043336,26.087545214385994 44.505352297741666,26.087781248779304 44.504923804067666,26.088510809631355 44.50472485950552,26.088725386352547 44.50539820759137,26.08814602920533 44.50581139461153,26.08662253448487 44.506117457182725,26.08636504241944 44.506117457182725,26.08612900802613 44.50529108455252,26.083961783142097 44.50565836272332,26.084240732879646 44.50653063910475,26.08765250274659 44.50619397257442,26.088467894287117 44.50669897164075,26.088296232910164 44.50695912096752,26.088467894287117 44.50755592974189,26.088832674713142 44.50781607524405,26.088982878417976 44.50830575774554,26.087309179992683 44.510004312038184,26.086708365173347 44.50994310373423,26.086021719665535 44.5101420304871,26.083468256683357 44.508795436133184)))",[%] of Occupancy of Customers Parking,Status of car park occupancy,BLUE,AA,RO3,bi-weekly
"44.510178, 26.084603",RO,Bucharest,Bucharest,Bucharest Commercial Centre,Commercial centres: volume of activity,SAR backscatter intensity in parking lots as proxy for customer presence,Sentinel-1,S1GRD,E11,2018-10-29T16:09:02,43.57142857142857,maximum value,,100,values below 30% are low values above 70% are high rest is normal,NORMAL,"MULTIPOLYGON(((26.084326563568123 44.50786198315333,26.08462697097779 44.50798440406797,26.084948836059578 44.50761714055273,26.085485277862556 44.50781607524405,26.085978804321297 44.50844348020786,26.086987314910896 44.50738759968061,26.085742769927986 44.507494718866774,26.085442362518318 44.506836697899566,26.084498224945076 44.50692851522464,26.08286744186402 44.506117457182725,26.08265286514283 44.50576548508726,26.082717238159187 44.50558184662855,26.084455309600838 44.505260477933824,26.086214838714607 44.50515335464188,26.08640795776368 44.50550533043336,26.087545214385994 44.505352297741666,26.087781248779304 44.504923804067666,26.088510809631355 44.50472485950552,26.088725386352547 44.50539820759137,26.08814602920533 44.50581139461153,26.08662253448487 44.506117457182725,26.08636504241944 44.506117457182725,26.08612900802613 44.50529108455252,26.083961783142097 44.50565836272332,26.084240732879646 44.50653063910475,26.08765250274659 44.50619397257442,26.088467894287117 44.50669897164075,26.088296232910164 44.50695912096752,26.088467894287117 44.50755592974189,26.088832674713142 44.50781607524405,26.088982878417976 44.50830575774554,26.087309179992683 44.510004312038184,26.086708365173347 44.50994310373423,26.086021719665535 44.5101420304871,26.083468256683357 44.508795436133184)))",[%] of Occupancy of Customers Parking,Status of car park occupancy,BLUE,AA,RO3,bi-weekly
"44.510178, 26.084603",RO,Bucharest,Bucharest,Bucharest Commercial Centre,Commercial centres: volume of activity,SAR backscatter intensity in parking lots as proxy for customer presence,Sentinel-1,S1GRD,E11,2018-11-04T16:08:18,72.75714285714285,maximum value,,100,values below 30% are low values above 70% are high rest is normal,HIGH,"MULTIPOLYGON(((26.084326563568123 44.50786198315333,26.08462697097779 44.50798440406797,26.084948836059578 44.50761714055273,26.085485277862556 44.50781607524405,26.085978804321297 44.50844348020786,26.086987314910896 44.50738759968061,26.085742769927986 44.507494718866774,26.085442362518318 44.506836697899566,26.084498224945076 44.50692851522464,26.08286744186402 44.506117457182725,26.08265286514283 44.50576548508726,26.082717238159187 44.50558184662855,26.084455309600838 44.505260477933824,26.086214838714607 44.50515335464188,26.08640795776368 44.50550533043336,26.087545214385994 44.505352297741666,26.087781248779304 44.504923804067666,26.088510809631355 44.50472485950552,26.088725386352547 44.50539820759137,26.08814602920533 44.50581139461153,26.08662253448487 44.506117457182725,26.08636504241944 44.506117457182725,26.08612900802613 44.50529108455252,26.083961783142097 44.50565836272332,26.084240732879646 44.50653063910475,26.08765250274659 44.50619397257442,26.088467894287117 44.50669897164075,26.088296232910164 44.50695912096752,26.088467894287117 44.50755592974189,26.088832674713142 44.50781607524405,26.088982878417976 44.50830575774554,26.087309179992683 44.510004312038184,26.086708365173347 44.50994310373423,26.086021719665535 44.5101420304871,26.083468256683357 44.508795436133184)))",[%] of Occupancy of Customers Parking,Status of car park occupancy,GREEN,AA,RO3,bi-weekly
"44.510178, 26.084603",RO,Bucharest,Bucharest,Bucharest Commercial Centre,Commercial centres: volume of activity,SAR backscatter intensity in parking lots as proxy for customer presence,Sentinel-1,S1GRD,E11,2018-11-10T16:09:01,82.14285714285714,maximum value,,100,values below 30% are low values above 70% are high rest is normal,HIGH,"MULTIPOLYGON(((26.084326563568123 44.50786198315333,26.08462697097779 44.50798440406797,26.084948836059578 44.50761714055273,26.085485277862556 44.50781607524405,26.085978804321297 44.50844348020786,26.086987314910896 44.50738759968061,26.085742769927986 44.507494718866774,26.085442362518318 44.506836697899566,26.084498224945076 44.50692851522464,26.08286744186402 44.506117457182725,26.08265286514283 44.50576548508726,26.082717238159187 44.50558184662855,26.084455309600838 44.505260477933824,26.086214838714607 44.50515335464188,26.08640795776368 44.50550533043336,26.087545214385994 44.505352297741666,26.087781248779304 44.504923804067666,26.088510809631355 44.50472485950552,26.088725386352547 44.50539820759137,26.08814602920533 44.50581139461153,26.08662253448487 44.506117457182725,26.08636504241944 44.506117457182725,26.08612900802613 44.50529108455252,26.083961783142097 44.50565836272332,26.084240732879646 44.50653063910475,26.08765250274659 44.50619397257442,26.088467894287117 44.50669897164075,26.088296232910164 44.50695912096752,26.088467894287117 44.50755592974189,26.088832674713142 44.50781607524405,26.088982878417976 44.50830575774554,26.087309179992683 44.510004312038184,26.086708365173347 44.50994310373423,26.086021719665535 44.5101420304871,26.083468256683357 44.508795436133184)))",[%] of Occupancy of Customers Parking,Status of car park occupancy,GREEN,AA,RO3,bi-weekly
"44.510178, 26.084603",RO,Bucharest,Bucharest,Bucharest Commercial Centre,Commercial centres: volume of activity,SAR backscatter intensity in parking lots as proxy for customer presence,Sentinel-1,S1GRD,E11,2018-11-16T16:08:17,69.28571428571429,maximum value,,100,values below 30% are low values above 70% are high rest is normal,NORMAL,"MULTIPOLYGON(((26.084326563568123 44.50786198315333,26.08462697097779 44.50798440406797,26.084948836059578 44.50761714055273,26.085485277862556 44.50781607524405,26.085978804321297 44.50844348020786,26.086987314910896 44.50738759968061,26.085742769927986 44.507494718866774,26.085442362518318 44.506836697899566,26.084498224945076 44.50692851522464,26.08286744186402 44.506117457182725,26.08265286514283 44.50576548508726,26.082717238159187 44.50558184662855,26.084455309600838 44.505260477933824,26.086214838714607 44.50515335464188,26.08640795776368 44.50550533043336,26.087545214385994 44.505352297741666,26.087781248779304 44.504923804067666,26.088510809631355 44.50472485950552,26.088725386352547 44.50539820759137,26.08814602920533 44.50581139461153,26.08662253448487 44.506117457182725,26.08636504241944 44.506117457182725,26.08612900802613 44.50529108455252,26.083961783142097 44.50565836272332,26.084240732879646 44.50653063910475,26.08765250274659 44.50619397257442,26.088467894287117 44.50669897164075,26.088296232910164 44.50695912096752,26.088467894287117 44.50755592974189,26.088832674713142 44.50781607524405,26.088982878417976 44.50830575774554,26.087309179992683 44.510004312038184,26.086708365173347 44.50994310373423,26.086021719665535 44.5101420304871,26.083468256683357 44.508795436133184)))",[%] of Occupancy of Customers Parking,Status of car park occupancy,BLUE,AA,RO3,bi-weekly
"44.510178, 26.084603",RO,Bucharest,Bucharest,Bucharest Commercial Centre,Commercial centres: volume of activity,SAR backscatter intensity in parking lots as proxy for customer presence,Sentinel-1,S1GRD,E11,2018-11-22T16:09:01,56.42857142857143,maximum value,,100,values below 30% are low values above 70% are high rest is normal,NORMAL,"MULTIPOLYGON(((26.084326563568123 44.50786198315333,26.08462697097779 44.50798440406797,26.084948836059578 44.50761714055273,26.085485277862556 44.50781607524405,26.085978804321297 44.50844348020786,26.086987314910896 44.50738759968061,26.085742769927986 44.507494718866774,26.085442362518318 44.506836697899566,26.084498224945076 44.50692851522464,26.08286744186402 44.506117457182725,26.08265286514283 44.50576548508726,26.082717238159187 44.50558184662855,26.084455309600838 44.505260477933824,26.086214838714607 44.50515335464188,26.08640795776368 44.50550533043336,26.087545214385994 44.505352297741666,26.087781248779304 44.504923804067666,26.088510809631355 44.50472485950552,26.088725386352547 44.50539820759137,26.08814602920533 44.50581139461153,26.08662253448487 44.506117457182725,26.08636504241944 44.506117457182725,26.08612900802613 44.50529108455252,26.083961783142097 44.50565836272332,26.084240732879646 44.50653063910475,26.08765250274659 44.50619397257442,26.088467894287117 44.50669897164075,26.088296232910164 44.50695912096752,26.088467894287117 44.50755592974189,26.088832674713142 44.50781607524405,26.088982878417976 44.50830575774554,26.087309179992683 44.510004312038184,26.086708365173347 44.50994310373423,26.086021719665535 44.5101420304871,26.083468256683357 44.508795436133184)))",[%] of Occupancy of Customers Parking,Status of car park occupancy,BLUE,AA,RO3,bi-weekly
"44.510178, 26.084603",RO,Bucharest,Bucharest,Bucharest Commercial Centre,Commercial centres: volume of activity,SAR backscatter intensity in parking lots as proxy for customer presence,Sentinel-1,S1GRD,E11,2018-11-28T16:08:17,43.57142857142857,maximum value,,100,values below 30% are low values above 70% are high rest is normal,NORMAL,"MULTIPOLYGON(((26.084326563568123 44.50786198315333,26.08462697097779 44.50798440406797,26.084948836059578 44.50761714055273,26.085485277862556 44.50781607524405,26.085978804321297 44.50844348020786,26.086987314910896 44.50738759968061,26.085742769927986 44.507494718866774,26.085442362518318 44.506836697899566,26.084498224945076 44.50692851522464,26.08286744186402 44.506117457182725,26.08265286514283 44.50576548508726,26.082717238159187 44.50558184662855,26.084455309600838 44.505260477933824,26.086214838714607 44.50515335464188,26.08640795776368 44.50550533043336,26.087545214385994 44.505352297741666,26.087781248779304 44.504923804067666,26.088510809631355 44.50472485950552,26.088725386352547 44.50539820759137,26.08814602920533 44.50581139461153,26.08662253448487 44.506117457182725,26.08636504241944 44.506117457182725,26.08612900802613 44.50529108455252,26.083961783142097 44.50565836272332,26.084240732879646 44.50653063910475,26.08765250274659 44.50619397257442,26.088467894287117 44.50669897164075,26.088296232910164 44.50695912096752,26.088467894287117 44.50755592974189,26.088832674713142 44.50781607524405,26.088982878417976 44.50830575774554,26.087309179992683 44.510004312038184,26.086708365173347 44.50994310373423,26.086021719665535 44.5101420304871,26.083468256683357 44.508795436133184)))",[%] of Occupancy of Customers Parking,Status of car park occupancy,BLUE,AA,RO3,bi-weekly
