AOI,Country,Region,City,Site Name,Description,Method,EO Sensor,Input Data,Indicator code,Time,Measurement Value,Reference Description,Reference time,Reference value,Rule,Indicator Value,Sub-AOI,Y axis,Indicator Name,Color code,Data Provider,AOI_ID,Update Frequency
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-03-16T17:49:17,0.0496477990006068,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0659173895244321,0.0506873982789022,0.0538351087464979,0.0500072295797565]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-03-22T17:48:33,0.0463233543677956,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0649680751738794,0.0419469124882567,0.0522847215637091,0.0470141481931045]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-04-03T17:48:33,0.0450712912109109,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0535180153771287,0.0428351211945938,0.0485845915537559,0.0447992563139203]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-04-09T17:49:23,0.0430031233630545,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0524565833123812,0.040672418726426,0.0463315608357594,0.0440365390980768]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-04-15T17:48:34,0.0440352027202652,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0475773227541205,0.0429239815970471,0.0456457022453035,0.0439503038052784]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-04-21T17:49:23,0.0448125853325155,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0494652262675065,0.0436716901504156,0.048278302053105,0.0458183068015977]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-04-27T17:48:34,0.0486071323520125,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0587489352529777,0.046655194039098,0.0507871216703285,0.0466630162623827]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-05-03T17:49:24,0.0465693311026202,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0596760404972349,0.0386366977054069,0.0501448966508253,0.0460367766005586]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-05-09T17:48:35,0.042933866347043,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0461636351540468,0.0434010263644744,0.0483885455134661,0.0447375722319892]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-05-15T17:49:25,0.0447095192463043,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0545883540951678,0.0420629763650562,0.0459526218475601,0.044401697991083]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
